StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,GitHub Handle,Team Repo URL,YearsProgExperience,GenAI_Tools,GenAI_Tools_6_TEXT,GenAI_Frequency,Q22,Literacy_FC_1,Literacy_FC_2,Literacy_FC_3,Literacy_FC_4,Literacy_FC_5,Planning_TAM_1,Planning_TAM_2,Planning_TAM_3,Planning_TAM_4,Planning_AUM_1,Planning_AUM_2,Planning_AUM_3,Design_TAM_1,Design_TAM_2,Design_TAM_3,Design_TAM_4,Design_AUM_1,Design_AUM_2,Design_AUM_3,Impl_TAM_1,Impl_TAM_2,Impl_TAM_3,Impl_TAM_4,Impl_AUM_1,Impl_AUM_2,Impl_AUM_3,Testing_TAM_1,Testing_TAM_2,Testing_TAM_3,Testing_TAM_4,Testing_AUM_1,Testing_AUM_2,Testing_AUM_3,Deployment_TAM_1,Deployment_TAM_2,Deployment_TAM_3,Deployment_TAM_4,Deployment_AUM_1,Deployment_AUM_2,Deployment_AUM_3,Maintenance_TAM_1,Maintenance_TAM_2,Maintenance_TAM_3,Maintenance_TAM_4,Maintenance_AUM_1,Maintenance_AUM_2,Maintenance_AUM_3
2026-06-03 20:10:03,2026-06-03 20:12:44,IP Address,76.21.21.242,100,160,True,2026-06-03 20:12:44,R_5ONTNnYX3aQdHu8,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",jethaaa,https://github.com/Nutanix-UCSC/nutanix-ucsc-autonomous-db-mgmt,3-4 years,"Gemini,Cursor",,Daily,"Yes, through student benefits or institutional access",4,3,3,3,4,4,5 - Strongly Agree,5 - Strongly Agree,3,4,2,3,2,2,2,2,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2026-06-03 13:39:30,2026-06-03 23:59:04,IP Address,73.158.13.110,100,37174,True,2026-06-03 23:59:05,R_1oC3lboNdtuSplM,,,,,36.978,-121.894,anonymous,EN,"Yes, I consent.",fuzzylilmanpeach,https://github.com/apagadua/shoe_shopper,3-4 years,"ChatGPT,Claude",,Daily,"Yes, I personally pay for a subscription",3,4,3,5 - Strongly Agree,4,3,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,3,4,3,3,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,5 - Strongly Agree,3,3,3,4,3,4,5 - Strongly Agree,5 - Strongly Agree,3,4,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,3
2026-06-04 01:12:37,2026-06-04 01:14:18,IP Address,73.70.221.190,100,101,True,2026-06-04 01:14:18,R_5kNVsxpVqZvKYrY,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",adithyapradeep05,https://github.com/Loop-AI-Organization/loop-ai,3-4 years,"ChatGPT,Claude,Cursor",,Daily,"Yes, I personally pay for a subscription",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-05-28 08:36:23,2026-05-28 08:36:53,IP Address,128.114.200.113,5,29,False,2026-06-04 08:36:54,R_1bFiKO7x20nCGaZ,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28 18:39:03,2026-05-28 18:39:18,IP Address,71.198.130.141,5,15,False,2026-06-04 18:39:19,R_7sctP1MAX3JIFjd,,,,,36.978,-121.894,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-04 18:44:00,2026-06-04 18:50:21,IP Address,169.233.149.28,100,381,True,2026-06-04 18:50:21,R_1FqWcOiw6Uln9lY,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",theodoredanielson,https://ismilesen.github.io/circuit-simulation/,5+ years,Claude,,Weekly,"Yes, I personally pay for a subscription",3,4,4,4,4,4,3,4,3,3,1,2,4,4,5 - Strongly Agree,3,4,3,4,5 - Strongly Agree,5 - Strongly Agree,4,4,3,4,4,3,3,4,2,3,3,3,3,2,3,3,4,4,3,4,4,4,4,4,4,3
2026-06-04 19:02:02,2026-06-04 19:12:59,IP Address,174.195.85.207,100,657,True,2026-06-04 19:12:59,R_3dA4yAGjKg044nS,,,,,34.0544,-118.244,anonymous,EN,"Yes, I consent.",thetypingtaco,https://github.com/Aicnev04/PriceYourPlaylist.git,3-4 years,Claude,,Rarely,"No, I use free versions only",3,4,4,4,4,4,4,3,1 - Strongly Disagree,4,4,4,3,4,3,3,4,3,3,4,4,3,4,4,4,5 - Strongly Agree,3,3,3,3,4,4,3,3,3,3,2,3,4,4,3,3,3,3,4,4,4
2026-06-05 03:21:40,2026-06-05 03:25:54,IP Address,174.239.187.238,100,253,True,2026-06-05 03:25:54,R_1ktKEL67bqobkgV,,,,,37.7794,-122.2178,anonymous,EN,"Yes, I consent.",,,3-4 years,Claude,,Weekly,"No, I use free versions only",3,4,4,2,2,5 - Strongly Agree,4,4,3,3,4,2,2,3,4,5 - Strongly Agree,3,3,4,3,3,3,1 - Strongly Disagree,1 - Strongly Disagree,3,4,1 - Strongly Disagree,1 - Strongly Disagree,2,1 - Strongly Disagree,1 - Strongly Disagree,2,4,1 - Strongly Disagree,1 - Strongly Disagree,2,2,2,2,3,3,4,5 - Strongly Agree,4,3,4,5 - Strongly Agree
2026-06-05 11:55:10,2026-06-05 11:59:54,IP Address,67.169.25.91,100,284,True,2026-06-05 11:59:55,R_6tsimj7pfPho957,,,,,36.978,-121.894,anonymous,EN,"Yes, I consent.",tyrweng,https://github.com/apagadua/shoe_shopper,3-4 years,"GitHub Copilot,ChatGPT",,Weekly,"No, I use free versions only",4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,3,3,3,2,2,2,3,3,3,3,2,2,2
2026-06-05 13:26:58,2026-06-05 13:29:19,IP Address,169.233.212.218,100,141,True,2026-06-05 13:29:19,R_5QlyzaoLEXWX4oh,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",s-achawro,https://github.com/s-achawro/CWTCG,3-4 years,Other,Codex,Weekly,"Yes, I personally pay for a subscription",3,4,2,2,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,3,3,4,4,2,3,3,3,3,4,4,4,3,5 - Strongly Agree,5 - Strongly Agree,2,2,2,2,2,2,2,3,3,3,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,3,3,2,2,3,3,3
2026-06-05 13:27:26,2026-06-05 13:31:31,IP Address,169.233.194.3,100,245,True,2026-06-05 13:31:32,R_6EKlu6DS3oB7LMo,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",https://github.com/DatLe7,https://github.com/s-achawro/CWTCG,5+ years,ChatGPT,,Daily,"Yes, I personally pay for a subscription",5 - Strongly Agree,4,4,5 - Strongly Agree,3,4,3,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,4,5 - Strongly Agree,4,3,5 - Strongly Agree,3,5 - Strongly Agree,3,3,3,3,3,3,3,3,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,1 - Strongly Disagree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,1 - Strongly Disagree,4,1 - Strongly Disagree
2026-06-05 13:28:16,2026-06-05 13:32:17,IP Address,169.233.136.167,100,240,True,2026-06-05 13:32:17,R_65FytrlYbl58prl,,,,,36.988,-121.9566,anonymous,EN,"Yes, I consent.",bwbow,https://github.com/s-achawro/CWTCG,3-4 years,"Claude,Other",Codex,Weekly,"No, I use free versions only",4,4,3,2,2,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,2,2,3,4,4,3,4,4,3,4,4,4,3,3,4,5 - Strongly Agree,5 - Strongly Agree,3,4,3,2,4,3,5 - Strongly Agree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,4,3,3,4,5 - Strongly Agree,3,5 - Strongly Agree
2026-06-05 13:27:07,2026-06-05 13:32:19,IP Address,169.233.208.26,100,312,True,2026-06-05 13:32:20,R_15RdJj8PqqSYulj,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",Aidan00000,https://github.com/s-achawro/CWTCG,5+ years,Claude,,Weekly,"Yes, I personally pay for a subscription",3,3,4,4,2,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,3,3,4,4,3,4,3,3,2,4,3,2,2,3,2,3,4,3,3,3,3,2,3,3,2,2,4
2026-05-29 16:47:27,2026-05-29 16:47:43,IP Address,98.35.76.100,5,15,False,2026-06-05 16:48:06,R_5JmnnBibpFlkooh,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-06 14:01:24,2026-06-06 15:52:08,IP Address,169.233.249.138,100,6643,True,2026-06-06 15:52:09,R_6JjTgp9XRFsTOCI,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",alexmat0,https://github.com/dzymachine/ChatCut-2.0.git,3-4 years,"GitHub Copilot,Gemini",,Weekly,"Yes, through student benefits or institutional access",4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-06 20:10:49,2026-06-06 20:12:11,IP Address,71.198.134.70,100,82,True,2026-06-06 20:12:11,R_3frYdC1UMPQTLkt,,,,,36.978,-121.894,anonymous,EN,"Yes, I consent.",ashwinsm10,https://github.com/Loop-AI-Organization/loop-ai,1-2 years,"GitHub Copilot,ChatGPT,Cursor",,Weekly,"Yes, I personally pay for a subscription",5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-06 18:59:07,2026-06-06 22:37:52,IP Address,76.133.102.251,100,13125,True,2026-06-06 22:37:52,R_33CEa0iZQBpCmv1,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,,3-4 years,"ChatGPT,Claude,Gemini,Cursor",,Daily,"Yes, I personally pay for a subscription",5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,3
2026-06-06 22:13:46,2026-06-06 22:39:55,IP Address,169.233.147.98,100,1569,True,2026-06-06 22:39:55,R_5PnuuIUo5vqJott,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",zeakJZ,https://github.com/kyoung9ucsc/Crime-Visualization-Dashboard,5+ years,"Cursor,Other",Grok,Daily,"Yes, I personally pay for a subscription",4,4,5 - Strongly Agree,5 - Strongly Agree,4,4,4,4,3,3,4,4,3,4,3,3,4,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,4,3,5 - Strongly Agree,5 - Strongly Agree,4,2,2,2,2,1 - Strongly Disagree,2,2,2,2,4,2,5 - Strongly Agree,4,4
2026-06-07 16:09:20,2026-06-07 16:12:20,IP Address,99.100.24.98,100,180,True,2026-06-07 16:12:20,R_3D6BhufFkxJWYdr,,,,,37.2808,-121.9572,anonymous,EN,"Yes, I consent.",mvongnakhone,https://github.com/sproutlabs-io/sproutlabs-sentinel.git,3-4 years,"ChatGPT,Claude,Cursor",,Daily,"Yes, I personally pay for a subscription",4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,4,4,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2026-06-07 16:16:46,2026-06-07 16:20:29,IP Address,128.114.255.125,100,222,True,2026-06-07 16:20:30,R_30SrSVUiedyB4Bs,,,,,37.5625,-122.0004,anonymous,EN,"Yes, I consent.",sebavila14,https://github.com/ismilesen/circuit-simulation,5+ years,"ChatGPT,Other",Codex,Weekly,"Yes, I personally pay for a subscription",4,3,4,5 - Strongly Agree,3,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,3,3,3,3,3,3,3
2026-06-07 17:40:54,2026-06-07 17:43:25,IP Address,107.199.75.6,100,150,True,2026-06-07 17:43:25,R_6BW8y9EUX4r7RZQ,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",https://github.com/EthanMCao,https://github.com/Alaurosa/vision-studio,3-4 years,Claude,,Daily,"Yes, I personally pay for a subscription",4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,4,3,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-05 14:37:13,2026-06-07 20:45:50,IP Address,98.35.129.93,100,194917,True,2026-06-07 20:45:51,R_1j08NCHAR9lxXSd,,,,,36.9689,-121.9903,anonymous,EN,"Yes, I consent.",https://github.com/dakshshah03,https://github.com/opentap/live-results-viewer-panel-scottplot2/,5+ years,"GitHub Copilot,Claude,Gemini",,Weekly,"Yes, through student benefits or institutional access",5 - Strongly Agree,5 - Strongly Agree,4,3,4,4,3,1 - Strongly Disagree,1 - Strongly Disagree,2,1,2,4,2,2,2,3,2,3,4,4,4,1 - Strongly Disagree,4,4,5 - Strongly Agree,2,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2026-06-06 11:42:29,2026-06-07 22:28:41,IP Address,98.35.126.78,100,125171,True,2026-06-07 22:28:41,R_72DzHaWTVMLH44N,,,,,36.9689,-121.9903,anonymous,EN,"Yes, I consent.",abbycakes02,https://github.com/MasonD-007/ks_MCPS,3-4 years,Claude,,Weekly,"Yes, I personally pay for a subscription",4,4,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,4,4,3,3,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,2,2,5 - Strongly Agree,2,2,3,3,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-07 22:51:07,2026-06-07 22:55:25,IP Address,169.233.217.139,100,258,True,2026-06-07 22:55:26,R_5v2jjuOedv8iT1D,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",marytarevern,https://github.com/PoolCloser/HabiMatch,3-4 years,Claude,,Weekly,"Yes, I personally pay for a subscription",4,4,3,4,2,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,1,4,4,4,5 - Strongly Agree,4,2,2,2,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,2,4,4,4,1 - Strongly Disagree,1 - Strongly Disagree,2,3,3,3,3,1 - Strongly Disagree,1 - Strongly Disagree,1 - Strongly Disagree,3,3,1 - Strongly Disagree,1 - Strongly Disagree,4,4,1 - Strongly Disagree
2026-06-07 23:48:21,2026-06-08 00:04:45,IP Address,98.35.31.158,100,984,True,2026-06-08 00:04:46,R_3GvNOk7L0WCpRlD,,,,,36.9689,-121.9903,anonymous,EN,"Yes, I consent.",nxver-github,https://github.com/Nxver-GitHub/Nodegent,3-4 years,Claude,,Daily,"Yes, I personally pay for a subscription",4,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,5 - Strongly Agree,2,2,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-08 00:06:33,2026-06-08 00:09:01,IP Address,73.93.24.250,100,147,True,2026-06-08 00:09:01,R_1JKPmy4fveO2XE7,,,,,37.0609,-122.0198,anonymous,EN,"Yes, I consent.",,,1-2 years,Claude,,Weekly,"No, I use free versions only",3,3,4,3,5 - Strongly Agree,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2026-06-08 11:56:03,2026-06-08 12:05:06,IP Address,169.233.155.104,100,543,True,2026-06-08 12:05:06,R_6WCPPUKMQFWAOwG,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",PARRA79,https://github.com/Nxver-GitHub/Nodegent,3-4 years,Claude,,Daily,"Yes, I personally pay for a subscription",3,2,4,5 - Strongly Agree,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,4,4,4,5 - Strongly Agree,5 - Strongly Agree,3,3,2,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4
2026-06-08 12:03:54,2026-06-08 12:10:05,IP Address,169.233.222.138,100,370,True,2026-06-08 12:10:06,R_70o3HkUmA1JWp4F,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",rafeabd,https://github.com/Nxver-GitHub/Nodegent,5+ years,"ChatGPT,Claude",,Daily,"Yes, I personally pay for a subscription",4,3,5 - Strongly Agree,5 - Strongly Agree,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,3,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,2,2,3,3,4,3,2,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4
2026-06-08 14:15:35,2026-06-08 14:19:20,IP Address,169.233.234.63,100,225,True,2026-06-08 14:19:21,R_6nIfthYXgrChOkf,,,,,36.9921,-122.0577,anonymous,EN,"Yes, I consent.",sriyakatreddi,https://github.com/Alaurosa/vision-studio,1-2 years,Cursor,,Weekly,"Yes, through student benefits or institutional access",4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,4,4,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,3,1 - Strongly Disagree,5 - Strongly Agree,5 - Strongly Agree,4,4,1 - Strongly Disagree,1 - Strongly Disagree,4,4,4,3,3,2,4,4,2,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree
2026-06-08 14:15:48,2026-06-08 14:19:56,IP Address,169.233.241.226,100,248,True,2026-06-08 14:19:57,R_6sR0sq9wp9vTv5x,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",bottxrnife,https://github.com/Alaurosa/vision-studio,5+ years,"ChatGPT,Cursor",,Weekly,"Yes, I personally pay for a subscription",3,3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,4,4,5 - Strongly Agree,4,4,4,4,4,4,5 - Strongly Agree,3,4,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,4,3,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,3,4,4,4,4,4,3,5 - Strongly Agree,4,5 - Strongly Agree,4,4
2026-06-08 14:15:58,2026-06-08 14:23:53,IP Address,174.221.125.133,100,475,True,2026-06-08 14:23:55,R_6Ii5N3ezVprGDm1,,,,,37.6403,-122.0667,anonymous,EN,"Yes, I consent.",Alaurosa,https://github.com/Alaurosa/vision-studio,3-4 years,"ChatGPT,Cursor",,Weekly,"Yes, through student benefits or institutional access",5 - Strongly Agree,2,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,2,4,3,4,4,4,2,2,5 - Strongly Agree,4,4,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,3,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,2,2,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,2
2026-06-01 17:29:29,2026-06-01 17:29:44,IP Address,169.233.216.77,5,15,False,2026-06-08 17:29:46,R_57QCeeRV7hrvYMF,,,,,37.0313,-122.1198,anonymous,EN,"Yes, I consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-08 18:35:32,2026-06-08 18:44:16,IP Address,169.233.211.206,100,524,True,2026-06-08 18:44:17,R_1duRai9p9Q9dyQ9,,,,,37.26,-121.9173,anonymous,EN,"Yes, I consent.",https://github.com/franklinwangg,https://github.com/franklinwangg/autoshake-frontend,5+ years,"ChatGPT,Claude",,Daily,"Yes, I personally pay for a subscription",4,4,4,4,4,3,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,4,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,3,3,3,4,4,5 - Strongly Agree,4,4,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,5 - Strongly Agree,4,5 - Strongly Agree,4,5 - Strongly Agree,5 - Strongly Agree,4,4,5 - Strongly Agree,5 - Strongly Agree
